,ID,Name,Result,Class
88908,88909,n88909,65,G
88909,88910,n88910,53,G
88910,88911,n88911,34,C
88911,88912,n88912,56,C
88912,88913,n88913,66,E
88913,88914,n88914,15,A
88914,88915,n88915,15,G
88915,88916,n88916,62,A
88916,88917,n88917,30,D
88917,88918,n88918,18,F
88918,88919,n88919,79,E
88919,88920,n88920,72,C
88920,88921,n88921,4,F
88921,88922,n88922,92,E
88922,88923,n88923,14,G
88923,88924,n88924,52,D
88924,88925,n88925,23,C
88925,88926,n88926,88,C
88926,88927,n88927,51,A
88927,88928,n88928,67,G
88928,88929,n88929,24,G
88929,88930,n88930,69,A
88930,88931,n88931,70,E
88931,88932,n88932,64,D
88932,88933,n88933,34,B
88933,88934,n88934,70,B
88934,88935,n88935,2,D
88935,88936,n88936,78,B
88936,88937,n88937,56,A
88937,88938,n88938,4,A
88938,88939,n88939,93,D
88939,88940,n88940,40,G
88940,88941,n88941,34,B
88941,88942,n88942,43,G
88942,88943,n88943,45,A
88943,88944,n88944,52,D
88944,88945,n88945,2,D
88945,88946,n88946,73,A
88946,88947,n88947,42,A
88947,88948,n88948,34,D
88948,88949,n88949,25,E
88949,88950,n88950,0,G
88950,88951,n88951,18,E
88951,88952,n88952,79,E
88952,88953,n88953,96,E
88953,88954,n88954,0,A
88954,88955,n88955,96,E
88955,88956,n88956,55,G
88956,88957,n88957,91,D
88957,88958,n88958,65,A
88958,88959,n88959,75,D
88959,88960,n88960,39,D
88960,88961,n88961,20,A
88961,88962,n88962,76,E
88962,88963,n88963,97,E
88963,88964,n88964,97,B
88964,88965,n88965,11,E
88965,88966,n88966,66,E
88966,88967,n88967,86,A
88967,88968,n88968,46,G
88968,88969,n88969,57,A
88969,88970,n88970,64,E
88970,88971,n88971,59,B
88971,88972,n88972,22,B
88972,88973,n88973,59,B
88973,88974,n88974,51,G
88974,88975,n88975,32,C
88975,88976,n88976,88,F
88976,88977,n88977,98,F
88977,88978,n88978,74,F
88978,88979,n88979,84,E
88979,88980,n88980,53,B
88980,88981,n88981,39,F
88981,88982,n88982,3,A
88982,88983,n88983,24,F
88983,88984,n88984,89,C
88984,88985,n88985,49,E
88985,88986,n88986,39,C
88986,88987,n88987,53,A
88987,88988,n88988,33,D
88988,88989,n88989,20,D
88989,88990,n88990,48,D
88990,88991,n88991,17,G
88991,88992,n88992,68,B
88992,88993,n88993,5,B
88993,88994,n88994,16,G
88994,88995,n88995,56,B
88995,88996,n88996,64,D
88996,88997,n88997,8,B
88997,88998,n88998,98,E
88998,88999,n88999,50,D
88999,89000,n89000,71,A
89000,89001,n89001,41,D
89001,89002,n89002,29,E
89002,89003,n89003,93,E
89003,89004,n89004,92,G
89004,89005,n89005,94,G
89005,89006,n89006,86,D
89006,89007,n89007,38,G
89007,89008,n89008,99,B
89008,89009,n89009,36,F
89009,89010,n89010,98,B
89010,89011,n89011,32,C
89011,89012,n89012,96,F
89012,89013,n89013,1,E
89013,89014,n89014,15,B
89014,89015,n89015,1,G
89015,89016,n89016,29,A
89016,89017,n89017,24,C
89017,89018,n89018,84,E
89018,89019,n89019,58,F
89019,89020,n89020,10,A
89020,89021,n89021,51,E
89021,89022,n89022,11,C
89022,89023,n89023,15,A
89023,89024,n89024,68,G
89024,89025,n89025,8,C
89025,89026,n89026,78,C
89026,89027,n89027,38,A
89027,89028,n89028,8,B
89028,89029,n89029,83,G
89029,89030,n89030,6,G
89030,89031,n89031,43,B
89031,89032,n89032,82,F
89032,89033,n89033,49,G
89033,89034,n89034,0,A
89034,89035,n89035,13,D
89035,89036,n89036,71,B
89036,89037,n89037,92,E
89037,89038,n89038,82,G
89038,89039,n89039,28,A
89039,89040,n89040,27,D
89040,89041,n89041,22,D
89041,89042,n89042,94,G
89042,89043,n89043,46,C
89043,89044,n89044,82,G
89044,89045,n89045,21,A
89045,89046,n89046,65,B
89046,89047,n89047,70,F
89047,89048,n89048,0,F
89048,89049,n89049,62,D
89049,89050,n89050,34,E
89050,89051,n89051,67,C
89051,89052,n89052,34,B
89052,89053,n89053,12,D
89053,89054,n89054,75,G
89054,89055,n89055,41,A
89055,89056,n89056,9,G
89056,89057,n89057,52,F
89057,89058,n89058,77,D
89058,89059,n89059,5,F
89059,89060,n89060,21,D
89060,89061,n89061,6,C
89061,89062,n89062,90,F
89062,89063,n89063,7,A
89063,89064,n89064,42,A
89064,89065,n89065,25,F
89065,89066,n89066,46,E
89066,89067,n89067,89,B
89067,89068,n89068,17,B
89068,89069,n89069,72,B
89069,89070,n89070,60,B
89070,89071,n89071,90,C
89071,89072,n89072,66,B
89072,89073,n89073,5,E
89073,89074,n89074,58,B
89074,89075,n89075,94,B
89075,89076,n89076,52,C
89076,89077,n89077,90,E
89077,89078,n89078,86,B
89078,89079,n89079,42,F
89079,89080,n89080,74,C
89080,89081,n89081,79,G
89081,89082,n89082,14,G
89082,89083,n89083,35,C
89083,89084,n89084,16,C
89084,89085,n89085,8,F
89085,89086,n89086,9,B
89086,89087,n89087,21,C
89087,89088,n89088,48,A
89088,89089,n89089,8,A
89089,89090,n89090,77,C
89090,89091,n89091,89,C
89091,89092,n89092,1,C
89092,89093,n89093,4,C
89093,89094,n89094,98,G
89094,89095,n89095,82,D
89095,89096,n89096,10,E
89096,89097,n89097,54,F
89097,89098,n89098,37,E
89098,89099,n89099,3,B
89099,89100,n89100,52,F
89100,89101,n89101,24,C
89101,89102,n89102,30,A
89102,89103,n89103,14,F
89103,89104,n89104,65,B
89104,89105,n89105,95,G
89105,89106,n89106,83,B
89106,89107,n89107,23,E
89107,89108,n89108,24,B
89108,89109,n89109,15,B
89109,89110,n89110,86,A
89110,89111,n89111,45,C
89111,89112,n89112,87,G
89112,89113,n89113,40,F
89113,89114,n89114,79,B
89114,89115,n89115,78,E
89115,89116,n89116,36,A
89116,89117,n89117,51,G
89117,89118,n89118,16,G
89118,89119,n89119,46,E
89119,89120,n89120,53,G
89120,89121,n89121,43,G
89121,89122,n89122,90,G
89122,89123,n89123,9,A
89123,89124,n89124,94,A
89124,89125,n89125,87,G
89125,89126,n89126,81,D
89126,89127,n89127,23,C
89127,89128,n89128,42,G
89128,89129,n89129,70,B
89129,89130,n89130,5,B
89130,89131,n89131,87,C
89131,89132,n89132,2,A
89132,89133,n89133,37,C
89133,89134,n89134,18,B
89134,89135,n89135,92,G
89135,89136,n89136,0,B
89136,89137,n89137,7,B
89137,89138,n89138,85,F
89138,89139,n89139,93,C
89139,89140,n89140,89,C
89140,89141,n89141,92,C
89141,89142,n89142,2,G
89142,89143,n89143,49,A
89143,89144,n89144,81,A
89144,89145,n89145,94,F
89145,89146,n89146,52,F
89146,89147,n89147,51,G
89147,89148,n89148,85,C
89148,89149,n89149,99,E
89149,89150,n89150,32,F
89150,89151,n89151,22,F
89151,89152,n89152,72,C
89152,89153,n89153,59,C
89153,89154,n89154,51,D
89154,89155,n89155,53,G
89155,89156,n89156,1,C
89156,89157,n89157,87,G
89157,89158,n89158,88,C
89158,89159,n89159,1,B
89159,89160,n89160,100,D
89160,89161,n89161,2,C
89161,89162,n89162,36,C
89162,89163,n89163,21,F
89163,89164,n89164,33,G
89164,89165,n89165,74,F
89165,89166,n89166,47,F
89166,89167,n89167,43,G
89167,89168,n89168,45,E
89168,89169,n89169,50,A
89169,89170,n89170,85,A
89170,89171,n89171,79,B
89171,89172,n89172,23,C
89172,89173,n89173,41,D
89173,89174,n89174,81,A
89174,89175,n89175,35,B
89175,89176,n89176,77,E
89176,89177,n89177,58,G
89177,89178,n89178,13,C
89178,89179,n89179,26,G
89179,89180,n89180,33,C
89180,89181,n89181,16,D
89181,89182,n89182,55,F
89182,89183,n89183,77,D
89183,89184,n89184,66,B
89184,89185,n89185,60,A
89185,89186,n89186,6,G
89186,89187,n89187,1,B
89187,89188,n89188,75,F
89188,89189,n89189,2,A
89189,89190,n89190,17,G
89190,89191,n89191,58,C
89191,89192,n89192,50,G
89192,89193,n89193,49,F
89193,89194,n89194,82,A
89194,89195,n89195,97,B
89195,89196,n89196,32,B
89196,89197,n89197,52,F
89197,89198,n89198,8,D
89198,89199,n89199,56,B
89199,89200,n89200,30,G
89200,89201,n89201,97,G
89201,89202,n89202,79,A
89202,89203,n89203,76,D
89203,89204,n89204,95,C
89204,89205,n89205,61,F
89205,89206,n89206,99,C
89206,89207,n89207,43,E
89207,89208,n89208,49,E
89208,89209,n89209,35,B
89209,89210,n89210,98,C
89210,89211,n89211,93,A
89211,89212,n89212,27,C
89212,89213,n89213,18,C
89213,89214,n89214,34,D
89214,89215,n89215,79,D
89215,89216,n89216,56,E
89216,89217,n89217,47,D
89217,89218,n89218,30,C
89218,89219,n89219,64,E
89219,89220,n89220,24,C
89220,89221,n89221,45,C
89221,89222,n89222,84,F
89222,89223,n89223,44,B
89223,89224,n89224,82,D
89224,89225,n89225,96,F
89225,89226,n89226,29,F
89226,89227,n89227,28,E
89227,89228,n89228,100,A
89228,89229,n89229,31,A
89229,89230,n89230,51,D
89230,89231,n89231,68,A
89231,89232,n89232,9,B
89232,89233,n89233,5,B
89233,89234,n89234,85,D
89234,89235,n89235,24,E
89235,89236,n89236,65,A
89236,89237,n89237,78,A
89237,89238,n89238,85,B
89238,89239,n89239,72,A
89239,89240,n89240,41,E
89240,89241,n89241,29,F
89241,89242,n89242,80,D
89242,89243,n89243,0,G
89243,89244,n89244,47,A
89244,89245,n89245,44,E
89245,89246,n89246,72,F
89246,89247,n89247,66,G
89247,89248,n89248,6,B
89248,89249,n89249,27,G
89249,89250,n89250,44,F
89250,89251,n89251,20,F
89251,89252,n89252,6,G
89252,89253,n89253,73,B
89253,89254,n89254,67,D
89254,89255,n89255,34,C
89255,89256,n89256,7,C
89256,89257,n89257,45,D
89257,89258,n89258,95,F
89258,89259,n89259,66,A
89259,89260,n89260,85,A
89260,89261,n89261,53,E
89261,89262,n89262,53,E
89262,89263,n89263,14,F
89263,89264,n89264,39,A
89264,89265,n89265,65,D
89265,89266,n89266,71,D
89266,89267,n89267,22,E
89267,89268,n89268,58,D
89268,89269,n89269,7,F
89269,89270,n89270,81,E
89270,89271,n89271,7,G
89271,89272,n89272,38,C
89272,89273,n89273,21,A
89273,89274,n89274,74,G
89274,89275,n89275,27,C
89275,89276,n89276,70,E
89276,89277,n89277,96,F
89277,89278,n89278,1,B
89278,89279,n89279,18,C
89279,89280,n89280,42,C
89280,89281,n89281,16,E
89281,89282,n89282,57,C
89282,89283,n89283,67,D
89283,89284,n89284,8,G
89284,89285,n89285,98,A
89285,89286,n89286,52,B
89286,89287,n89287,28,E
89287,89288,n89288,1,F
89288,89289,n89289,60,B
89289,89290,n89290,61,E
89290,89291,n89291,7,E
89291,89292,n89292,45,G
89292,89293,n89293,96,E
89293,89294,n89294,69,C
89294,89295,n89295,94,B
89295,89296,n89296,10,E
89296,89297,n89297,63,C
89297,89298,n89298,25,A
89298,89299,n89299,40,C
89299,89300,n89300,14,C
89300,89301,n89301,24,E
89301,89302,n89302,4,D
89302,89303,n89303,67,D
89303,89304,n89304,17,A
89304,89305,n89305,17,C
89305,89306,n89306,78,C
89306,89307,n89307,7,C
89307,89308,n89308,84,G
89308,89309,n89309,15,D
89309,89310,n89310,23,F
89310,89311,n89311,90,C
89311,89312,n89312,22,D
89312,89313,n89313,39,C
89313,89314,n89314,70,F
89314,89315,n89315,86,A
89315,89316,n89316,99,E
89316,89317,n89317,48,D
89317,89318,n89318,91,F
89318,89319,n89319,40,A
89319,89320,n89320,85,B
89320,89321,n89321,64,E
89321,89322,n89322,53,F
89322,89323,n89323,5,G
89323,89324,n89324,24,B
89324,89325,n89325,24,G
89325,89326,n89326,87,A
89326,89327,n89327,64,F
89327,89328,n89328,23,A
89328,89329,n89329,8,C
89329,89330,n89330,21,F
89330,89331,n89331,21,B
89331,89332,n89332,32,E
89332,89333,n89333,59,B
89333,89334,n89334,87,E
89334,89335,n89335,42,A
89335,89336,n89336,10,G
89336,89337,n89337,27,E
89337,89338,n89338,19,D
89338,89339,n89339,6,E
89339,89340,n89340,84,G
89340,89341,n89341,88,G
89341,89342,n89342,6,E
89342,89343,n89343,69,C
89343,89344,n89344,46,G
89344,89345,n89345,19,B
89345,89346,n89346,16,F
89346,89347,n89347,52,C
89347,89348,n89348,64,E
89348,89349,n89349,37,B
89349,89350,n89350,68,G
89350,89351,n89351,93,B
89351,89352,n89352,2,A
89352,89353,n89353,8,C
89353,89354,n89354,46,F
89354,89355,n89355,67,E
89355,89356,n89356,26,B
89356,89357,n89357,8,G
89357,89358,n89358,48,D
89358,89359,n89359,39,E
89359,89360,n89360,81,B
89360,89361,n89361,67,C
89361,89362,n89362,39,A
89362,89363,n89363,69,B
89363,89364,n89364,40,A
89364,89365,n89365,67,C
89365,89366,n89366,72,F
89366,89367,n89367,68,F
89367,89368,n89368,97,B
89368,89369,n89369,91,B
89369,89370,n89370,63,E
89370,89371,n89371,45,A
89371,89372,n89372,83,A
89372,89373,n89373,76,F
89373,89374,n89374,99,E
89374,89375,n89375,13,G
89375,89376,n89376,42,C
89376,89377,n89377,74,F
89377,89378,n89378,25,F
89378,89379,n89379,100,G
89379,89380,n89380,61,D
89380,89381,n89381,96,C
89381,89382,n89382,41,A
89382,89383,n89383,65,G
89383,89384,n89384,0,G
89384,89385,n89385,46,F
89385,89386,n89386,61,C
89386,89387,n89387,64,A
89387,89388,n89388,63,G
89388,89389,n89389,0,C
89389,89390,n89390,66,D
89390,89391,n89391,42,F
89391,89392,n89392,36,B
89392,89393,n89393,83,C
89393,89394,n89394,40,G
89394,89395,n89395,22,C
89395,89396,n89396,88,D
89396,89397,n89397,58,B
89397,89398,n89398,85,D
89398,89399,n89399,60,G
89399,89400,n89400,9,B
89400,89401,n89401,63,E
89401,89402,n89402,96,A
89402,89403,n89403,64,G
89403,89404,n89404,7,G
89404,89405,n89405,17,E
89405,89406,n89406,14,C
89406,89407,n89407,61,F
89407,89408,n89408,3,G
89408,89409,n89409,10,B
89409,89410,n89410,75,E
89410,89411,n89411,5,G
89411,89412,n89412,42,C
89412,89413,n89413,61,E
89413,89414,n89414,96,G
89414,89415,n89415,0,E
89415,89416,n89416,62,E
89416,89417,n89417,1,B
89417,89418,n89418,37,B
89418,89419,n89419,24,B
89419,89420,n89420,83,C
89420,89421,n89421,61,A
89421,89422,n89422,66,B
89422,89423,n89423,91,A
89423,89424,n89424,96,G
89424,89425,n89425,65,G
89425,89426,n89426,45,B
89426,89427,n89427,42,C
89427,89428,n89428,79,D
89428,89429,n89429,69,F
89429,89430,n89430,79,G
89430,89431,n89431,66,G
89431,89432,n89432,11,D
89432,89433,n89433,90,G
89433,89434,n89434,17,F
89434,89435,n89435,22,B
89435,89436,n89436,70,A
89436,89437,n89437,26,D
89437,89438,n89438,6,A
89438,89439,n89439,18,F
89439,89440,n89440,17,A
89440,89441,n89441,6,B
89441,89442,n89442,64,G
89442,89443,n89443,71,E
89443,89444,n89444,75,D
89444,89445,n89445,14,F
89445,89446,n89446,97,C
89446,89447,n89447,80,F
89447,89448,n89448,59,F
89448,89449,n89449,35,C
89449,89450,n89450,65,D
89450,89451,n89451,45,A
89451,89452,n89452,53,F
89452,89453,n89453,4,G
89453,89454,n89454,38,G
89454,89455,n89455,92,E
89455,89456,n89456,32,E
89456,89457,n89457,91,B
89457,89458,n89458,86,B
89458,89459,n89459,95,B
89459,89460,n89460,94,C
89460,89461,n89461,6,E
89461,89462,n89462,52,F
89462,89463,n89463,14,F
89463,89464,n89464,75,D
89464,89465,n89465,32,C
89465,89466,n89466,77,D
89466,89467,n89467,46,C
89467,89468,n89468,63,G
89468,89469,n89469,52,B
89469,89470,n89470,48,C
89470,89471,n89471,0,B
89471,89472,n89472,32,D
89472,89473,n89473,57,A
89473,89474,n89474,58,F
89474,89475,n89475,19,B
89475,89476,n89476,87,E
89476,89477,n89477,36,B
89477,89478,n89478,72,D
89478,89479,n89479,31,B
89479,89480,n89480,1,E
89480,89481,n89481,81,A
89481,89482,n89482,25,C
89482,89483,n89483,39,F
89483,89484,n89484,96,E
89484,89485,n89485,33,G
89485,89486,n89486,69,E
89486,89487,n89487,3,C
89487,89488,n89488,30,C
89488,89489,n89489,33,E
89489,89490,n89490,81,F
89490,89491,n89491,3,F
89491,89492,n89492,92,G
89492,89493,n89493,7,A
89493,89494,n89494,15,A
89494,89495,n89495,77,D
89495,89496,n89496,81,D
89496,89497,n89497,71,B
89497,89498,n89498,78,D
89498,89499,n89499,75,F
89499,89500,n89500,69,D
89500,89501,n89501,64,C
89501,89502,n89502,47,D
89502,89503,n89503,72,G
89503,89504,n89504,3,B
89504,89505,n89505,27,C
89505,89506,n89506,93,A
89506,89507,n89507,69,F
89507,89508,n89508,12,F
89508,89509,n89509,7,G
89509,89510,n89510,3,G
89510,89511,n89511,68,C
89511,89512,n89512,58,A
89512,89513,n89513,39,B
89513,89514,n89514,41,A
89514,89515,n89515,53,B
89515,89516,n89516,27,D
89516,89517,n89517,70,D
89517,89518,n89518,100,D
89518,89519,n89519,21,C
89519,89520,n89520,17,G
89520,89521,n89521,44,G
89521,89522,n89522,25,C
89522,89523,n89523,36,D
89523,89524,n89524,77,B
89524,89525,n89525,42,E
89525,89526,n89526,42,B
89526,89527,n89527,1,D
89527,89528,n89528,74,E
89528,89529,n89529,25,C
89529,89530,n89530,73,E
89530,89531,n89531,43,A
89531,89532,n89532,67,B
89532,89533,n89533,53,G
89533,89534,n89534,90,G
89534,89535,n89535,64,E
89535,89536,n89536,75,C
89536,89537,n89537,41,G
89537,89538,n89538,68,G
89538,89539,n89539,81,F
89539,89540,n89540,70,B
89540,89541,n89541,11,E
89541,89542,n89542,2,C
89542,89543,n89543,17,A
89543,89544,n89544,75,F
89544,89545,n89545,52,G
89545,89546,n89546,19,E
89546,89547,n89547,86,E
89547,89548,n89548,91,A
89548,89549,n89549,98,D
89549,89550,n89550,73,D
89550,89551,n89551,27,E
89551,89552,n89552,85,F
89552,89553,n89553,72,A
89553,89554,n89554,26,G
89554,89555,n89555,64,F
89555,89556,n89556,81,C
89556,89557,n89557,86,C
89557,89558,n89558,6,C
89558,89559,n89559,47,C
89559,89560,n89560,82,B
89560,89561,n89561,6,E
89561,89562,n89562,70,C
89562,89563,n89563,39,D
89563,89564,n89564,82,G
89564,89565,n89565,60,F
89565,89566,n89566,51,C
89566,89567,n89567,22,G
89567,89568,n89568,95,C
89568,89569,n89569,39,G
89569,89570,n89570,7,D
89570,89571,n89571,85,B
89571,89572,n89572,36,B
89572,89573,n89573,25,C
89573,89574,n89574,91,D
89574,89575,n89575,39,F
89575,89576,n89576,30,C
89576,89577,n89577,91,A
89577,89578,n89578,80,F
89578,89579,n89579,11,E
89579,89580,n89580,46,A
89580,89581,n89581,92,G
89581,89582,n89582,18,C
89582,89583,n89583,52,C
89583,89584,n89584,43,F
89584,89585,n89585,17,F
89585,89586,n89586,46,D
89586,89587,n89587,77,B
89587,89588,n89588,10,C
89588,89589,n89589,40,E
89589,89590,n89590,66,D
89590,89591,n89591,98,B
89591,89592,n89592,44,E
89592,89593,n89593,99,E
89593,89594,n89594,84,F
89594,89595,n89595,77,E
89595,89596,n89596,42,F
89596,89597,n89597,43,C
89597,89598,n89598,58,A
89598,89599,n89599,68,C
89599,89600,n89600,46,A
89600,89601,n89601,18,A
89601,89602,n89602,7,A
89602,89603,n89603,5,A
89603,89604,n89604,85,G
89604,89605,n89605,22,D
89605,89606,n89606,12,E
89606,89607,n89607,6,F
89607,89608,n89608,9,G
89608,89609,n89609,89,A
89609,89610,n89610,53,E
89610,89611,n89611,5,A
89611,89612,n89612,50,G
89612,89613,n89613,46,A
89613,89614,n89614,90,B
89614,89615,n89615,61,F
89615,89616,n89616,86,A
89616,89617,n89617,84,B
89617,89618,n89618,3,B
89618,89619,n89619,48,G
89619,89620,n89620,22,C
89620,89621,n89621,40,C
89621,89622,n89622,12,C
89622,89623,n89623,34,F
89623,89624,n89624,33,E
89624,89625,n89625,83,D
89625,89626,n89626,14,A
89626,89627,n89627,37,G
89627,89628,n89628,8,B
89628,89629,n89629,55,G
89629,89630,n89630,29,E
89630,89631,n89631,91,G
89631,89632,n89632,78,A
89632,89633,n89633,50,F
89633,89634,n89634,55,A
89634,89635,n89635,69,F
89635,89636,n89636,21,A
89636,89637,n89637,40,D
89637,89638,n89638,87,C
89638,89639,n89639,6,D
89639,89640,n89640,89,C
89640,89641,n89641,38,A
89641,89642,n89642,58,A
89642,89643,n89643,93,D
89643,89644,n89644,52,D
89644,89645,n89645,7,D
89645,89646,n89646,63,F
89646,89647,n89647,70,D
89647,89648,n89648,47,A
89648,89649,n89649,71,A
89649,89650,n89650,60,A
89650,89651,n89651,62,E
89651,89652,n89652,3,C
89652,89653,n89653,94,G
89653,89654,n89654,4,B
89654,89655,n89655,99,F
89655,89656,n89656,65,E
89656,89657,n89657,7,C
89657,89658,n89658,61,B
89658,89659,n89659,20,C
89659,89660,n89660,61,C
89660,89661,n89661,70,F
89661,89662,n89662,11,E
89662,89663,n89663,59,E
89663,89664,n89664,25,B
89664,89665,n89665,70,E
89665,89666,n89666,68,B
89666,89667,n89667,24,B
89667,89668,n89668,28,C
89668,89669,n89669,19,B
89669,89670,n89670,71,C
89670,89671,n89671,8,E
89671,89672,n89672,97,C
89672,89673,n89673,85,D
89673,89674,n89674,69,E
89674,89675,n89675,18,E
89675,89676,n89676,68,D
89676,89677,n89677,40,A
89677,89678,n89678,46,G
89678,89679,n89679,5,D
89679,89680,n89680,8,C
89680,89681,n89681,34,G
89681,89682,n89682,28,G
89682,89683,n89683,11,D
89683,89684,n89684,65,D
89684,89685,n89685,81,F
89685,89686,n89686,80,A
89686,89687,n89687,63,B
89687,89688,n89688,63,E
89688,89689,n89689,15,D
89689,89690,n89690,53,E
89690,89691,n89691,28,E
89691,89692,n89692,48,C
89692,89693,n89693,58,B
89693,89694,n89694,26,D
89694,89695,n89695,89,C
89695,89696,n89696,49,A
89696,89697,n89697,81,A
89697,89698,n89698,80,B
89698,89699,n89699,91,B
89699,89700,n89700,72,C
89700,89701,n89701,0,A
89701,89702,n89702,38,F
89702,89703,n89703,98,C
89703,89704,n89704,28,A
89704,89705,n89705,99,D
89705,89706,n89706,90,G
89706,89707,n89707,67,G
89707,89708,n89708,73,C
89708,89709,n89709,76,B
89709,89710,n89710,69,F
89710,89711,n89711,52,B
89711,89712,n89712,40,A
89712,89713,n89713,30,A
89713,89714,n89714,83,B
89714,89715,n89715,72,B
89715,89716,n89716,3,F
89716,89717,n89717,38,A
89717,89718,n89718,60,E
89718,89719,n89719,47,E
89719,89720,n89720,91,A
89720,89721,n89721,23,B
89721,89722,n89722,89,C
89722,89723,n89723,22,B
89723,89724,n89724,11,E
89724,89725,n89725,16,C
89725,89726,n89726,98,F
89726,89727,n89727,84,F
89727,89728,n89728,22,G
89728,89729,n89729,8,D
89729,89730,n89730,95,B
89730,89731,n89731,57,G
89731,89732,n89732,32,A
89732,89733,n89733,32,B
89733,89734,n89734,67,B
89734,89735,n89735,84,C
89735,89736,n89736,33,D
89736,89737,n89737,96,E
89737,89738,n89738,91,F
89738,89739,n89739,37,C
89739,89740,n89740,90,F
89740,89741,n89741,29,F
89741,89742,n89742,39,B
89742,89743,n89743,74,E
89743,89744,n89744,3,A
89744,89745,n89745,79,E
89745,89746,n89746,83,B
89746,89747,n89747,99,B
89747,89748,n89748,20,D
89748,89749,n89749,0,F
89749,89750,n89750,91,E
89750,89751,n89751,55,B
89751,89752,n89752,83,E
89752,89753,n89753,2,B
89753,89754,n89754,32,G
89754,89755,n89755,76,C
89755,89756,n89756,53,C
89756,89757,n89757,4,F
89757,89758,n89758,95,E
89758,89759,n89759,92,E
89759,89760,n89760,83,E
89760,89761,n89761,48,D
89761,89762,n89762,79,D
89762,89763,n89763,92,C
89763,89764,n89764,91,E
89764,89765,n89765,4,F
89765,89766,n89766,36,B
89766,89767,n89767,46,F
89767,89768,n89768,32,F
89768,89769,n89769,36,D
89769,89770,n89770,24,C
89770,89771,n89771,13,D
89771,89772,n89772,9,A
89772,89773,n89773,71,D
89773,89774,n89774,37,C
89774,89775,n89775,43,C
89775,89776,n89776,17,A
89776,89777,n89777,5,D
89777,89778,n89778,17,E
89778,89779,n89779,41,B
89779,89780,n89780,11,E
89780,89781,n89781,21,G
89781,89782,n89782,96,C
89782,89783,n89783,55,E
89783,89784,n89784,2,F
89784,89785,n89785,25,C
89785,89786,n89786,0,C
89786,89787,n89787,96,E
89787,89788,n89788,21,A
89788,89789,n89789,96,E
89789,89790,n89790,5,E
89790,89791,n89791,91,F
89791,89792,n89792,59,G
89792,89793,n89793,22,F
